label,review
0,我都会...
2,看了人家的感想我就自愧不如、人家那才是成年人感想嘛、我这改编自度娘百科的完全就是小学生作文…
0,边玩微博边看东南台?????????????
5,坐等！！！
5,哈哈！！
1,从3月15号打桩到现在封顶，项目工程建设克服了很多困难，能取得今天这一成绩真的很不容易。
1,终于不能忍受慢慢等待的煎熬，换掉了用了一年多的摩托xt800，改用htca9188，这是移动的定制机，800兆的速度就让所有程序瞬间开关，一个字，爽。
0,在本质上，这确实是诈骗行为。
0,谢谢，我在内坑，有时间来走走！
5,哈哈
0,三亚去几天啊？你不是要去帝都的么
0,啊?什么时候?
0,什么战友？？？
3,很怀念我们的高中！
0,其实我穿的不暴露吖~
0,手都没有垂下，死什么呀
5,呵呵这是个诅咒~~哈哈
3,好吧，我果然改不掉
2,唉，怎么说呢…你这小孩不懂，呵呵
5,听着我的冷太阳，迎接未来的灿烂阳光。。。
3,美女，问的那么直接，不怕人家不方便？
1,跳过口播，看超忐忑的忐忑妹，看超级玛丽帅到掉……
3,你还真无聊，没完没了的
4,她不懂人事！
0,五毛们咋不来辟谣？
2,痛苦的不是写论文，而是你明知道你写的是垃圾；
0,呵呵，明显不是给我！
3,维稳闹出了人命，还能摆得平么?
2,明晚要奔赴坂田咧5555555555
3,泡沫经济学就是炒作出来的吃屎的人太多了
3,[鄙视]半夜我的内裤会偷偷爬到上半身做坏事么……
4,昨天虚惊一场，临下降突然下落，强烈失重感堪比跳楼机！
0,你还走哪拍哪列
0,果然~~~
2,真是颗重磅催泪弹。今天注定难以平静！
3,他们怎么忍心让这么善良的宝贝受伤？
1,感谢彬彬周帮我想。。。
1,~希望大家在兔年里顺顺利利，万事如意！
3,大家跟我说那个厨师很色，于是我去厨房看，的确，看人的表情很猥琐…
2,那是润肠的好么！
3,和狒狒在甜品店，周围都是一堆一堆的女人在八卦，声音很响。
2,我们连着好几天没晴天了
1,我爱喝粥[吐舌头][吐舌头]
0,但女人与女人之间，即使亲密无间，也时常有意无意地彼此处处设防。
5,呵呵，原来梁老师也下点了啊。
3,爱反反好了，拜托别拿到公共空间来恶心人好么？
5,哈哈我们是被上帝宠爱的孩子
0,迅速的干掉1个后，把它摆到视线之外，不然已经尸骨无存了
5,哎哟！！不嘿叫我美女啊哈哈哈
3,关于那些质疑这会让政府权力扩张的说法回答如下：限制政府权力不让它为恶，不是说连它本来就该做的都给免责了。
2,晕啊我要看着你们果断要个位置了泯灭了我一颗自习的心啊
1,昨夜看的赤焰战场煞是不错，值得推荐，故事的情节老套，胜在摄影剪辑配乐构成的暴力美学以及老戏骨们演绎出来英雄迟暮的黑色幽默哀怨与无奈。
5,对对对！可惜每次都是我俩最后！哈哈你懂的
0,森马工作呀？
2,喝早了，还有邮件没看完，困得不行了已经
0,等大学了！！！立即立即脱团绝对绝对
0,不正当的男男关系？
5,然后大家都能顺利看到夏夏的表演，然后夏夏红到一发不可收拾.......[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]
4,你犯规了不是这么说的
4,我去开悍马！！
0,坚持修行，前程差不到哪儿去
0,正常人的面孔呀。谁啦谁啦？
1,距洗头中？！我发觉距好中意洗头呢！
0,到嵩山书院工作个啥啊?
3,别勾引我啊
0,生啦？给是你呢！咋个没见你肚子大？
0,只要心中的信念没有萎缩，你的人生旅途就不会中断。
0,你还木有嫂子啊木有嫂子啊。。。
3,就是~可恶的人~你不要学他
1,已经在路上了亲
0,学生一脸茫然：老师，我不知道，所以才问你。
1,腐女的世界啊!
2,还是不懂，看来我的智商有问题了
3,还是吃碗毒米线好呢？
2,我这个周末算是毁了。
3,机器还是好的。。
1,没事，豪哥淡定征服一切
2,回想下小时候各种节日的喜庆，那种其乐融融已经不多见了。
0,老胡，我真不知道说什么，早词穷了。
0,不信你怎么放地上怎么上面还有条鱼嘞
5,呵呵！继续奋斗！
0,两天了，我会坚持的。。
1,嗯哼~希望大家越来越喜欢缘聚袁居~
2,好吧，我特拧巴特纠结。
5,一个个兴奋不已！
3,怎么啊，心肠长我身上我喜欢坏。
2,爱美之心人皆有之迟总我微信说话杂不搭理我呢
3,额都这样了、
0,富贵安康之人，谁会让孩子出来讨钱。
3,[条状物后续]尼玛更恶心了=皿=..哦漏真不想吃了…
0,智商没什么问题吧
0,一沾水又有了……
0,听不到他的声音时，会担心他。
2,那你不惨了~
1,我禁不住的鼓鼓掌[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
3,你以为你谁啊？
3,养宠物的朋友注意今天不要随意带狗出门，以免误食良心引发拿耗子、急跳墙、仗人势、吐象牙、看人低等不良反应，良心已经喂狗的朋友请服用皮革奶、镉大米、药火腿、人造蛋、地沟油、纸腐竹、增稠蜜、铝馒头、避孕鳝搭配的养心套餐，看看良心还能不能长出来！
0,祝看到这微薄的朋友。
0,来赢新票票~~~
0,老师对吧…
0,偶也落勒！在哪？
4,我吐绿色的。
0,现在小码都欠奉了，37。5起
5,有2出咩？？？
1,帮老板稳车系应该噶，唔洗多谢
0,几点回的啊？！
5,姐姐瞬间高潮了......
2,[泪]我只能说我爸妈不会英语。。。
0,啊?真的吗?我怎么都不懂的啊
3,你这是万恶的假期综合症。
0,五体投地了。
0,汉奸县名不虚传
2,唉，又升价，吃不起了
1,也谢谢大奶给寄过来！！
3,太乱！！！[挖鼻屎]
2,你把她还给我！！！！！！！
0,可以勒，我们美甲完过来？？
0,去扎钱啊？
0,叶菜是什么东西张什么样啊？
5,还没有呢~六点半上--你教我哟呵呵答应了哈
3,一个胖子喝了点酒追了尾进了监狱判了刑有毛个好写的啊！
1,但是由于题材对胃，还是莫名挺喜欢……
5,这纯属意外，意外意外呵呵
1,哈哈，蔗糖，和白糖味道根本不同。
0,曾荫权的内部干部档案在中组部，不受香港法律管。
0,你们到了吗?
2,真的假的哟。。。
4,你也不见得有多帅啊！
1,之前的艺术片我也颇为喜爱，看看他搞的商业片是啥动静。。
0,没问题，把今天下午的给你还回来
5,[哈哈]//@小姑娘永远18岁:你们？
0,不好干就换着来。
0,一定要掌握学习的主动性，不要像读中学一样被老师牵着鼻子走。
0,这是两千多年前的张家老祖宗张纲说的
1,谢谢医生和帮忙的朋友
0,向始终在学习着的云海老师学习。
0,没我同学家里认识粮食驾校就乱七八糟加起来一共3200
4,有了房地产就不能有保障性住房？
4,你也不怕亵渎神灵！
1,~~~[色][色][色]
0,对仗工整否
3,说要求男人节的，实在是神经了。
4,哼哼！我这个也弄错了。
4,水你妈的军！
0,那是难了听说最近嘉松路在修路您快准备替补吧。。
4,乐趣到是我但是有的患者太气人
4,爱你时要什么有什么！
2,卧槽。。我醒来的那刻也是筋疲力竭啊
2,请联系：15822591007阿姨让我转告大家非常感谢大家一直以来的支持她也非常舍不得大家再见了我的奶泡可可[泪]
0,我满脑子都是血拼血拼
5,哈哈，苹果也无的吧
0,原来我努力装的好脾气都把我的好运装没了啊!
2,悲催阿，话说有分班吗
0,晕~怎么了？不会是累的吧。
4,整我思姐唔开心？人肉佢、整佢无所遁形
2,我就是伽椰子
1,大家都相信您和您的团队希望尽力做到最好的用来烘托春春的表演，也很尊重你们的敬业，但是如果真的要了解玉米的想法，对于玉米来说，李宇春的安全，是第一位的。
0,苏州金鸡湖
0,光是单恋你就这个样子，要是你们耍过那你不是要疯
0,他被人骂的时候还跟我们笑，他不想我们担心!
1,是重庆的吗感觉不错在那里呢
2,寂寞人生爱无休，寂寞是爱永远的主题、我和我的影子独处、它说它有悄悄话想跟我说、它说它很想念你，原来我和我的影子，都在想你。
0,好的呀等你空了安排
0,自家组队！
0,检查啊…我之前跑去玩了一直没来呀…你在干嘛呢！
2,唉！
0,我帮你埋起来
0,我能排个队吗==银子不够是能跟主子蹭吗
0,才知道那根本不是我想要的爱情。
2,没有信用卡没有她没有24小时热水的家可当初的我是那么快乐虽然只有一把破木吉他在街上，在桥下在田野中唱着那无人问津的歌谣如果有一天我老无所依请把我留在在那时光里如果有一天我悄然离去请把我埋在这春天里
1,冥婚我也会请你参加的！哼哼。
3,不然一旦触发，不是一句道歉就能处理好!
0,挂住你啊…阿在…
3,我可讨厌棒子~
0,你不加长波浪，我也会着重念日出的，注意默契哈！
2,好囧啊!!!
5,哈哈，还是懂~你也知道潮啊
3,他说不知道，打球，就捡两个没人捡的，这是关键啊，全捡的烂球回来啊，尼玛要收破烂吗？
5,姐嗨皮！
1,我相信，他就是夜华。
2,妹子不要怕姐姐不骂你苦逼的妞
2,可怜的孩子...
1,加油，梅西！
0,发烧了？你在杂子
0,还是帆帆那儿...
1,承受更大的痛苦，早就听说王立新成立了在天津成立了一个组织，祝福。
1,无论时光离去几十年，无论曾经佩戴小红花还是满脸泥巴，无论你是岁数大还是心眼小，超龄儿童们放纵一下吧！
1,愿朋友们在家顺，在外顺，心顺，意顺，事业顺，前程顺，一顺百顺，天地顺，人情顺，风调雨顺，现在顺，将来顺，一帆风顺，恭祝你一切顺利！
0,周日都回来了。。。曼姐开轰趴把
1,没错真难得
5,我给他们半夜放放恐怖片里的尖叫声哈哈
5,呵呵！
5,我终于摞到写真的相拉~!!!
0,当一个男生愿意在任何时间，任何地点弯下腰为你系松了的鞋带；
1,关键是笔好用啊，强烈推荐
2,现在每每驾驶着自己的小汽车穿梭于车流中，遇到堵车时焦急的看着时间，抬头一看非机动车道里潇洒疾行的车影，好让人羡慕啊。
5,[哈哈]
0,知道封杀外面世界的后果了吧?
5,安徽卫视的晚会很不错，没那么简单又一次触动心底深处。
5,就轮到金希澈了……
0,还不睡觉。？
5,哈，就是我们.!!
3,搞笑的，该局官方网站一不小心——把删改的草稿文章都放上来了(如图)
1,现在他老了没有壮年时的高大气势，但他还是我心中的那棵大树。
1,同贺王璟25周岁生日快乐。
3,来什么来噢？不要说得那么言简意赅好不…
2,生活经小资的~~偶现在已经躺在床上准备呼呼了~现在的生活连小宝都不如了
1,我也看了无删减版的。给力。
3,自吹自擂，报纸跟着闹，脸不红吗？
0,我在涿州铜雀台
5,哈哈~哥哥一看就看到重点了
1,早上有豆浆喝了![酷]
1,羡慕那些有头脑又会低成本操作的聪明人！！！
2,我想长，但是不长
5,继伟妞之后我也终于内涵了把哈哈
3,你本来就在珠海啊。
5,去烟台吃海鲜了吧~~哈哈哈
0,寒假订的书一本本都来了！
0,大晚上的别乱自拍，而且还这么黑暗。
5,第三集会和锦鸿哥一起出场哦~~~
1,看了王老师的视频，我们不说做派，王先生的唱，某些地方还是有点涩音，偶然可以听出多爷的味道。
2,庚说今天范范发新专辑自己有空到不了现场很遗憾…
0,等于说你黑后悔跟我耍。
2,一大早，真系辛苦我的下巴了！！！
1,明年会更好！
2,炸没想到我。。。
3,就是别跟老太太似的，20岁的小姑娘跟七老八十似的怨这个怨那个。
5,天太冷了，你开铺啦？
3,明星为什么喜欢戴墨镜？
0,当你到达时，发现那儿除了妻子外还有你最尊敬的老师，曾救过你命的医生，以及一个知心的好友，他们已经浑身湿透.
5,锁定安徽卫视，这个长假，宅在家里，一样hold住！
4,我艹。。。
0,7电子邮件型：十句话里面有九句是愚蠢的废话。
3,连战7局，1局未胜，请问您哪里不服？
5,虽然我已经离开了学校，但是我们之间的友情永远不会变，与大家的感情不会淡，似乎回到了当时大家在学校一起的开心时光。
0,〖垂涎欲滴的菠萝鸡块〗食材：嫩鸡半只，菠萝四大片，酒，葱，生粉，胡椒粉，生抽。
4,你这个烈火嬷嬷拧去屎吧
2,别说我很好，我很好为什么你不要？
1,2011年，请要多快乐有多快乐!
4,不还给我！
0,还好不是坑你妹
0,我想要啊…系咪有货啊？请问几钱一套啊？
0,smt消息：f(x)将抵达法国巴黎的时间是6月8日18:00时
3,拍个这么硬的硬广还可以主旋律得很优美地歌颂一下家乡，真嗲。
0,我和老公嘛
5,杀青后终于可以大动发色&amp;amp;amp;发型...
0,我满小心的呀。明天来帮我沐浴更衣。
3,故意不故意并不可怕，可怕的是，即使不是故意撞人，只要政府出面调查，一些民众就怎么都要怀疑政府作了假，肯定是故意撞人。
0,一位享誉国内的植物学教授和他的助教正在研究新品种的植物。
0,690摆，好像`
1,期待会议成功。
3,你这么做，就对了，你尊重过她么？
1,哈哈哈ex还行~~！
3,减肥是件让我抓狂的事
1,我不知道我为什么能这么喜欢你。
4,啊啊啊啊啊啊啊啊。。
0,无所谓的，俺都不在乎淡旺季。
1,加油爸爸!
0,比如只有听到外婆保证会留下我才出来，比如为了防止我妈把我送人努力长的招人喜爱，比如给家里省罚款，十天长得跟别的小孩一个月一样
0,是的水温正好
0,胸口有深v没有白练
0,女人像男人一样爷们，男人像女人一样娘们；
5,哈哈，早上去总部拿资料做公证，然后去瞄了一眼我们的精英推车，想啊……
2,呵呵，别人，累！
2,不咋给力，貌似没啥肉啊！
0,我以为你撤了呢
0,自动对号入座
1,康舒acbelada012各种本本基本都适合，昨日刚淘滴，经常带本本出门的弟兄们可以关注下。
0,怎么报啊
2,赞助商们快来找我吧！我很需要啊！
0,我没讨论我是围观沉默木说话
5,哥兴奋了！
5,2011年的第一天，过得真是不错，在运城到处走了走，看到拆迁的南街，看到南丰广场的拥堵，看到各种人在街上热闹，真是有一片过节的气氛！
1,汉斯2000！！！
1,今天在徐家汇吃到了鲜芋仙，很好吃！
1,几个女代表谈起社会问题、农村问题，都有深刻见解，水平不低。
2,哎哟我也觉得我不适合当啥亲妈了太容易玻璃心了
5,哈哈，没错。
0,话说虽然这片子被打分那么低，被骂那么惨……
1,商场娱乐活动还可以，促销活动不给力！
1,来，握个手
5,哈哈，没必要这么跟风吧，有点俗了
0,五识做啊！？
3,人渣
0,出租车是最典型例子，但早期个体出租车也无人敢取消。
2,好麻烦的说
1,放心，回学校你还会看到我，到时打你屁屁
2,唉～
2,再罚么要来你家讨饭吃了，已经是低保水平了
3,这几件大事与小事都挺恐怖的
2,我和你无关
1,十月份才是去海南的最佳时间啊，现在么又热又不好玩。
3,我看了，很无耻不解释
1,我喜欢你，所以你可以一点都不漂亮。
2,好吧我想你了
1,在这冷嗖嗖的日子里，翻看西双版纳的照片想念阳光灿烂的日子。
3,没记错的话侬手机是新买的吧~
5,是妹纸我占上风。。
2,爱情买卖也不难受啊~
5,才13块一份哦，快点过来一起吃，哈哈
0,就张璐那个星座
3,肉欲？啥东西。
1,她居然入境了！
2,说起这个真的怀念跳舞了想念着舞台
0,我也感冒发烧没好呢~
5,迷幻药我真不信，春药我就更不信了。
0,会吗？难道中国男人不会输出援助周边国家吗？
5,特色菜哈哈
1,我也想问为什么啊为什么啊！！！
2,走出小区发觉小包又么带，赶紧回家拿。
2,小爷我不如死了算了![泪][泪][泪]
0,什么时候去？
2,我发现我可真是赚到了，才活了不过20几年，碰上了50年一遇的旱灾，100年一遇的洪水，60年一遇的大雪，300年一遇的泥石流，500年一遇的地震，600年一遇的海啸.....
5,呵呵，新浪要保护我的嘛钟兄！。
0,我不信不信不信不信
0,前提是智能手机进一步普及，4g网络，运营商带宽流量费用降低。
0,实力噶体现.要体一旧鱼片，系有好多学问噶.
0,那你先给我说奖啥子多，我才考虑我猜不猜~~
0,变成爷爷的奶奶了~~
1,如此简单的男人啊，仅仅是看着她拿着自己的surprise应援礼物，就已是一脸幸福知足的模样~就算尴尬，还是忍不住看向对方的他们，就是彼此人生的大发。
0,就不乱码了吗？我下的电子书都是看到一半后就乱码了
0,嗯嗯这时间还在活动中呢在八月份呀不是说要找你么
0,咱能不明说么
1,同是蝎蝎的我们，同是找属马的天枰老公，同是幸福的我们。。
3,这样拉了一整天，吐了一晚上，吃了半碗麦片，一个双马(主吃米饭和咸菜)，喝了两杯茶，应该差不多了吧！！
2,pyt坐凳子上的时候一笑起来就前俯后仰的，我真怕他摔了[汗]还有就是老咳嗽，虽然一直都是这样，但是这么近的听见他咳还真是心疼难受..
2,其实我很爱梭边鱼，但是青海味儿我伤不起啊！
0,没有我的？
0,老子中午还要去北京。
3,给个盘子，就把自己当盘菜了？
1,呕吧你们快去开个黑锅店口巴！！！
4,不分房子也行你给安排个班车让我晚上能回家就行不给安排班车也行
5,祝各位女士们三八妇女节快乐....
1,望伤者安好!!!
4,话说我找到我有深厚背景的证据了--为毛原来木有人告诉过姐呢==md赶紧睡觉。。。
0,你外公和爷爷哇？真悠闲啊。明天就来咯是不是不时会忐忑
0,梁光烈：随着中国经济实力的发展，综合国力发展，中国的军事力量确实有一些发展，按照我们的安全需要，自己也研制了一些武器。
2,您那里的饺子论颗的啊~~
0,万老湿，肿么办？
3,咱们几乎同时啊，还互相
0,深表幸灾乐祸。。。
3,受不了了…
0,干啥子偷偷呀
0,表安喂我了你这人说话从来不虚伪的
0,韭菜花哈嫩
0,对哦周四又要飞昆明了
3,张伍妹。你搭乜爹！人肉你添
0,慢慢慢慢实现后，以为自己将无欲无求。
3,恨恨恨！
2,心情复杂，时间太少
3,出门找堵啊
1,失心疯-我最喜欢的两句。
0,摩羯小气？
3,到了西苑快一年了，租金比原来那地方贵了三倍，坑爹吗？？
4,砸了砸了
3,难道你一个月少吃一顿饭会饿死吗？
3,谁见过炒作还把所有签售所有访问都取消了的。。。。
0,异性迟疑闻雪态，爱情早已遏云层。
5,外甥表示满意说：谢谢！
2,快来，否则以后换地儿了。
0,vindiesel！
2,气温3度，小雨淅淅，怎一个惨字了得。
4,越想越不舒服，这事不像删个贴封个号什么的，当你跟你朋友的网上对话引来人搜查电脑审查家庭成员的时候，你无法不把它体会为一种对肉体的侵犯。
3,你有意见啊！到香港了吧？
2,可是已经陷的太深了，挣脱不出来了。
3,土地局迟迟不电话通知我领取已办好的土地证，后来找他们领导帮忙问问这事，办事员给出的解释是因为我的名字里有个字不认识，不会念，就一直没有打电话……
2,我和一同的姑娘好无辜啊t^t我们又不打炮！
0,好，对了这微博是官方的吗？
0,我也这么觉得。
0,这是以前弄的吧现在你还敢弄？
3,你诚心不让老百姓住房子。
0,是的呀。在家里吗？
2,老天爷，怎么你要这么残忍，为什么连我唯一的亲人都要带走，我真的不敢相信，我奶奶怎么会不会的。。
5,感谢大家对贵州山区的热情无私的帮助！
1,选择爱人，显赫身份地位物资的富足固然好，但真正打动我的还是心底的那份真诚！
1,google的创意总会通过一个logo的六个字母，创作出令人兴奋的作品，永远值得期待，同时还体现了对于人文与传统的尊重。
0,哪里的6922
0,珍惜遇见的另一个肩膀，从此不再一个人。
3,抓了四个被告人及其辩护人，外加三个证人，共计11个人，北海公安志不在小啊
0,除夕祭祖。
2,心痛咯，好在我狗狗唔出街，成个宅女
3,阿几，我们先暂时取消对她的关注吧。免得刺激我们。
0,这种爸在哪里找啊？
5,哈哈.
0,你还是早点休息吧。抢个勋章而已，至于嘛？
0,有空咱们宿舍去南沙百万葵园
0,你穿露背的啊？
2,我妈话我石头爆出来嘎！
1,欣赏cosmo的做法，只要努力，每个杰出女性都是闪亮明星！
0,捶心肝
0,必须有没有
0,我们要坚强的活着:尽管油价又涨了，房价还坚挺；尽管核辐射笼罩着天空，地震持续不断；尽管双汇含有瘦肉精，毒大米有时出现；尽管学位紧缺床位难求，孩子常在校园遭意外；尽管小三横行滥情成风，老板还不加工资；我们都要坚强的活下去，因为…
1,我又相信爱情了
0,珍贵视频流出了...
0,妹子我可不止是个好孩子，还是个大二货，
0,怎么了？亲爱的。有事要和我说么。
3,旧人今天满美的
5,又捞去啦。。。哈哈
5,nick把谢谢说成西西了，哈哈哈~myloveing
0,刚吃了一块味道不错的月饼。
0,你觉得，猫与狗，谁聪明？……
0,他爱发不发……我看热闹
0,怎么？没了吗？
5,哈哈哈，太可爱了。！
1,陈道明是一个非常有个性的演员，也是很有责任感的男人。
0,祝贺，咱一坨去？
2,有木有!!!
3,我要是能来就好了列！
0,斯诺克半决赛丁老师的比赛啊。唉！
1,刘强东个人向作家维权联盟捐款100万人民币，支持他们去和盗版者打官司。
4,话说回来，六七分钟也太长了吧。。。。。[怒]
0,4.幸福就是好的身体和坏的记忆
0,死活没看到巫婆。
5,各种美
1,抬头见喜，回帖福报。
2,连妈妈都说为什么葫芦娃的结局那么悲惨...
3,一次正常不过的备降值得这么大肆渲染吗？！
0,你讨厌谁啊?
5,阿笔今晚心情很好，唱歌都带着笑。
3,那看来我有得等了！
5,真是万分庆幸。
3,我抱你妈呀抱！
4,法律还得依着压榨人的sm改判决才叫公正？
0,你给我画一个么？
3,再对比一下我们的校车。。。
5,晚安各位！
0,你笑，或者不笑，美丽就在那里，不悲不喜；
1,加油哦，狸来支持了！~
3,神马时候胖回去啊？
1,谢谢你啊，小雨姑娘！
0,5、最难以启齿而又最能化解矛盾的一句话：也许你是对的。
0,有钱，怕什么啊？
2,我终于了解到永恒不是信念不是爱情也不是宵夜，而是虚无，就是什么也他妈的，没有。
3,「两会」能否安静一点，每年此时开动庞大宣传机器，天上地下立体报道，喧嚣的吓人，又没有几两干货，有啥子好处，可能适得其反。
1,凤姐实在有才
5,周笔畅和张靓颖差不多吧哈哈不要被看到
2,高考过后的孩子伤不起啊哈哈中国的教育制度伤不才起啊我们到底学到了什么
0,额，你的美瞳我店里的
0,那会流口水阿…到哪里上班啊
0,你还说不知幼稚
0,小孩像大人一样成熟，大人像小孩一样幻稚；
0,沈阳中心气象台2011年06月18日05时25分发布
0,不是吧？什么问题？
3,不晓得嘛。微博首页上说。
1,是的呀，昨天晚上到得拉萨，昨天骗吃骗喝骗住中
1,好好看！！！！！
1,娘娘熄怒，小滴给您请安了
0,长得像个知识分子。
4,找个贤慧温油的妹纸给你煮煮饭就满足吧~233~
1,艺乐播报：@真维斯娱乐现场高清版大图火速来袭，@张靓颖，要注意保重身体哦……
3,你既头像令我产生一种想拉你入黑名单既冲动……
1,回感觉沙市真好
0,应该是信贷员吧...我回去加班都没什么用涅
5,//@慕岩百合网:听说过一对博士夫妻，结婚后每晚只相拥而睡，过了一年发现还未怀孕，去医院检查……[偷笑]
0,又有人说，那便是理想，是理想最初的显现。
0,一个黑妞抱着我跳了好一阵子呢。
0,慑于《限令自首通告》，余投案自首。
1,我有也==
1,晓龙威武！
4,胸弟们他骂哥我是垃圾我是垃圾我怕谁
1,是不是中央台每个直播间的话筒都这么好？
0,也许不丑呢？
1,口水哗哗一直流
2,但可悲的是：有的人一生原地不动；有的人一辈子没有方向；还有的人大半辈子是在找那条路；总有些人，终于找到了路，却又困惑地退了回来。
0,6.四姑娘山毕棚沟，中国的阿尔卑斯山；
2,安息吧！
0,上班状态，上班状态
3,那个丝袜哥评委简直了没素质到家了
0,最好的东西，往往是意料之外，偶然得来的。
1,专业的相声演员！
2,我是去shi呢还是去shi呢还是去shi呢……
0,身边总有些人，你看见她整天都开心，率真得像个小孩，人人都羡慕她；
0,你难道觉得不是？？
2,道听途说、按图索骥居然就找到了南社古村，兴冲冲又奔塘尾古建筑群，不料大失所望。
4,导致了我误拉黑好几个人。
1,是在说你要珍惜我
2,没干爹的人你伤不起的
4,求快递到帝都。。。
0,我知道你每天都会来这里看我；我知道我们之间有暧昧的空气；我知道你和你的绝望都装的很风趣；我知道其实你从来都是一直一直那么的对我好；我更知道我许不了你未来，对你只是好感只是兄长......
4,我可怜的车呀，在小区外停放，昨夜被猪驴王八都生不出的贱贼砸了，偷了我的东西，不得好死!
0,恩，有这个考虑哦，再帮我多推荐推荐
5,大不列颠，俺又要来了！！！(需代购的童鞋可随时私信我哈)
4,给城市发展带来了影响吗？？？
0,快去不然就要谢了
2,人是活着的鬼，鬼是死了的人，怕啥
1,加油！！！
3,现在活着怎么越来越像在监狱了，哪都有管。
0,你在干嘛嘛…明天要上课啵？我明天休息也…也休息
1,声音字幕不同步啊，郁闷
0,我看到你了！
1,我为小儿骄傲！
2,都跟你说了这些我都关闭看不到的~~~哎~我肿么办啊我！[泪]
1,只是在这黑暗里，我却愈发坚定了自己的心，越是艰难，就越是爱你。
4,你为什么不早点遇到！电话好多、发私信给我！
2,乜你甘讲野吖，人地好伤心噶
5,有无甘感动？部长~~
0,他在我的地盘
5,你娃的评论存心断我财路哈
0,于是老头给吓死了！
0,我都没听过海里捞，真的假的。
2,要我半条老命啊啊啊啊啊!!!!!!!!!!![惊哭][惊哭][惊哭][惊哭][惊哭][惊哭][惊哭][惊哭]
1,平平安安的，健健康康的，幸幸福福的，财源滚滚的爬来，然后开个好桃花陪我不再孤单的走过2011，最好很嗨的走完这辈子…
0,记得穿网状的……
0,跟谁？！
1,呵呵！小良子要报名不？
1,多反省勤自省吧，希望下个问题出现或者旧账重提时，我能自控，至少要有进步，哪怕只是一厘米。
0,//@陈宝存:买得起是有好爹妈，买不起也别怨国家。
3,里面给伤员打吊针的壮汉恶狠狠瞪着我。
0,你向自己承认自身的鄙陋。
0,你想帮我邦么？
1,很好看。。
2,你家是黑龙江的啊原来
1,谢谢，你才是越来越漂亮了哦，好久不见了哦。
0,晓得某人刚才在纠结什么
1,祝新春愉快！
0,我呢?我呢?
5,对，很幸福的!她还会眯缝眼笑
0,你是不是拆穿了不存在的制作人而已？没骂她吧？
2,无奈通向微访谈的大门已然关闭！
0,结果他就真的滚了。
2,三月依旧剩一百多条短讯没发出去，可惜廖~可惜廖^今晚降温，脚都发凉，一会穿层厚的去学校好了。
1,不错哦！互个粉吧？
1,也太爽了吧
0,哪一届的啊？还是黄河当系主任吗？
0,怎么没有我和你们的？
5,是的，我今天准备了桃子味气泡酒，你好快点来了
0,你家的也咬？
2,真让人崩溃。
5,可以听一下张志林的《落幕烟花》哈哈打歌打歌
2,真的很感动
4,领导，你想害我啊？
3,太尼玛恶心了！
2,你最近隐居深山啊?
1,苏妙玲！[强壮]
1,多谢支持!!
0,亲爱的我要赏梅~
0,辟谣，加拿大政府在2007就取消了游客退税的政策
0,都看过了？这一季我都没看
0,头像是亮点
0,我错过什么事了吗？
3,她在藐视你的母校！
0,还想给个蓝色的呢~
0,谢谢这是我自己的哈萨克萨吾克烈，这都是几年前穿的时候了
2,生病了，抢救中呢，
5,早上七点二十出发，晚上十点回家，居然没有一丝的疲惫，与学生在一起永远最快乐，尤其是晚上的班，你们真的太可爱了，三节课很快就过去了，还有不少同学还想发言，但没有时间...
0,是啊、不过不是冻、这个季节应该是冷死了
1,在豆瓣看到一个很欢乐的相册:纽约2011pride同性游行各种成对的帅哥和各种身材无敌好的肌肉男……
0,你最近要纹身啊
0,什么时候还有电影票的团购呀
1,说的很好！哈~
0,我们又能做什么???
0,那把你收集的拿来我品尝一下……
4,还有！
0,你干啥子？
1,当时我爸在车上！我有些紧张！哎
0,一上班就听到本单位新年第一八卦，一女同事从去年7月就请了长假说是回老家照顾生病的父亲，从此后再没联系上她本人，有事情打电话找她不接，转她老公也要打几遍电话才接。
0,社会主义民主发展到一定阶段的必然结果。
0,纸媒应该抓住时机进行调整，读图时代更要注重趣味性。
0,咁你就应该讲100啦，做乜讲99咋
0,招行马蔚华行长在政协分组讨论关于房价高是一个货币问题的报道被某网站更改标题，房价高是老百姓手中钱太多，引起部分网友责怪。
0,今天还没吃药？
3,找工作、就该选这样的、拿最少的钱、上更多的班、放更少的假！
0,肿么看起来跟我家妞那么相似捏。。难道介个就素传说中滴夫妻相？
4,只因建屋是苏州本土最大的房地产公司，他们态度强硬不愿索赔，他们垄断了mt，不给曝光，希望看到的朋友能帮忙转帖，让更多人看到，黑心的开发商！！
0,它的操作也很简单，只要戴上一条能发出无线电信号的腰带，小车接到信号，就可以跟随在主人的后面，到达目的地之后，只要按下停车按钮，小车便立刻停下来。
0,想求你私信给我古董店的地址可以吗~？
1,我很喜欢这发型，又清爽又可爱
0,对于赵青来说我是的
2,刘海剪得不能再短了当中还要往外翘起啊啊啊.......
2,我回家的路全部被限了，唯一的办法就是早出发。
5,田老大说我们一个个都是她万里挑一从三万多份简历里挑出来，简直比她生小孩还难，所以小浪团队加油吧让我们一起托起明天的太阳！
0,味道是有带着清香吗？
2,就像这个冷不丁变冷的雨夜，不免让人惆怅。
