id,screen_name,text_raw,like_counts,total_number,created_at
5040822569142883,AmnesianoOmar,转评区破防的全是蝻的，你们蝻的真的没救了[微笑],0,0,Sun Jun 02 14:20:17 +0800 2024
5040822543712956,维生树cc,瘦了看着还是很好笑[笑cry],0,0,Sun Jun 02 14:20:10 +0800 2024
5040822458518010,雪花漫步炎夏_惟,穿普拉达的女王！！！玲姐牛🐮🐮🐮🐮🐮！！！,0,0,Sun Jun 02 14:19:51 +0800 2024
5040822362050670,麻麻说名字长一点才好听-,看到这个词条第一反应还是贾玲胖胖的怎么会代言prada  都忘记她现在已经是个瘦子了[泪][泪],0,0,Sun Jun 02 14:19:28 +0800 2024
5040822242509773,包包是个小欢喜,恭喜贾玲，和品牌很搭[心],0,0,Sun Jun 02 14:18:59 +0800 2024
5040822233338115,慧眼识猪Omega,恭喜玲姐[送花花],0,0,Sun Jun 02 14:18:57 +0800 2024
5040822061371540,大兔我爱你,哪里美了……,1,0,Sun Jun 02 14:18:16 +0800 2024
5040821949172454,ForAeason,[费解][费解][费解][吐][吐][吐],0,0,Sun Jun 02 14:17:49 +0800 2024
5040821922956306,fundeten,你看不到可能是你麦辟谷麦多了，大眼怕伤你脆弱的心保护一下你[来]//@狗之卡13:回复@fundeten:说点人话行不行[挖鼻]又琼又没文化上帝给你开了哪扇窗[挖鼻]//@黄叶汉宫秦罗敷:现在她的定位是什么呢？喜剧演员？不像了。花瓶？算不上。顶级导演？够不着。,0,0,Sun Jun 02 14:17:42 +0800 2024
5040821902511529,阿啵次嘚ING,恭喜姐[爱你],0,0,Sun Jun 02 14:17:38 +0800 2024
5040821868432711,温柔齐哥,。。。。。。。。。,0,0,Sun Jun 02 14:17:30 +0800 2024
5040821831210814,车手v,飒还可以 美真不搭边,0,0,Sun Jun 02 14:17:21 +0800 2024
5040821676020995,呆jus,支持 恭喜[鼓掌],0,0,Sun Jun 02 14:16:44 +0800 2024
5040821564867010,百无禁忌丶从容君,突然发现明星和演员不是等同的，能够靠代言赚钱的都是明星，而明星相当于半个资本，帮助品牌收割消费者，所以同等条件一个优秀的演员代言越少越值得尊敬吧～,1,0,Sun Jun 02 14:16:17 +0800 2024
5040821518731126,依鹿望林走,评论区酸死了……,0,0,Sun Jun 02 14:16:07 +0800 2024
5040821471282564,向钊钊Gemini,因为她重新爱上普拉达女王。,0,0,Sun Jun 02 14:15:55 +0800 2024
5040821420163524,四十九树,@红烧姬鱼 你玲姐代言这牌子了 还是好帅,0,0,Sun Jun 02 14:15:42 +0800 2024
5040821353317912,买可乐进化论,有没有搞错，上个品牌就搞热搜，以前还是挺有好感的，挺喜欢的，自从拍了那个纪录片，各种营销号拿减肥当噱头，三天两头发，三天两头发，好感全被败光了[裂开],0,0,Sun Jun 02 14:15:27 +0800 2024
5040821345190841,牛轧糖_-_-,好！太娘们了！,0,0,Sun Jun 02 14:15:25 +0800 2024
5040821215168973,用户昵称还未想到,恭喜Prada喜提玲姐！充满力量感和知性美的女导演女演员[打call][打call][打call][打call],0,0,Sun Jun 02 14:14:54 +0800 2024
5040820980289278,咖啡添点儿糖,可以退休了[doge]这个品牌定位出问题了吧，虽然励志，但是没有美感[doge],0,0,Sun Jun 02 14:13:58 +0800 2024
5040820971375253,HWW啊,现在什么人都能代言高奢了 也不知道是人的问题还是牌子的问题 或者说这才是真正的高雅先生？,0,0,Sun Jun 02 14:13:56 +0800 2024
5040820971116247,玻璃屋姑娘JL,真棒，真好，贾玲本人,0,0,Sun Jun 02 14:13:56 +0800 2024
5040820818546316,手机用户3271673384,别喷了，贾玲这组照片就是好看，这个牌子有品位,0,0,Sun Jun 02 14:13:20 +0800 2024
5040820808324302,w_嗷嗷,真的很有力量,0,0,Sun Jun 02 14:13:17 +0800 2024
5040820539098163,南京融资故事,掉价,0,0,Sun Jun 02 14:12:13 +0800 2024
5040820291638371,种自己的花爱_自己的宇宙,美啊,0,0,Sun Jun 02 14:11:14 +0800 2024
5040820163969038,WLo吗,有些人真能酸，什么时候美以你的标准为准了，还有就算长样不惊艳，人家性格能力情商哪里差了,0,0,Sun Jun 02 14:10:43 +0800 2024
5040820153748621,没银两充会员了,我姐的腰线跟胯都有[打call],0,0,Sun Jun 02 14:10:41 +0800 2024
5040820117834900,反季节-l,没有胖时的富态星相了,0,0,Sun Jun 02 14:10:33 +0800 2024
5040819922800163,这碧池怎么这么贵,自从瘦了之后，好像不像从前那么快乐了，,0,0,Sun Jun 02 14:09:46 +0800 2024
5040819868533179,行行16,喜欢你努力的样子，一直坚持下去，将健美热辣滚烫到底,0,0,Sun Jun 02 14:09:32 +0800 2024
5040819813747062,fudi会员商店,恭喜Prada喜提贾玲导演[热卖],0,0,Sun Jun 02 14:09:20 +0800 2024
5040819740607327,每日不想学习,评论区某些懂男什么成分我都不想说,2,0,Sun Jun 02 14:09:03 +0800 2024
5040819104910019,Tracywang1212,好美,0,0,Sun Jun 02 14:06:31 +0800 2024
5040819072144534,李小虎的麻6177097575,就四不像了[允悲],1,0,Sun Jun 02 14:06:23 +0800 2024
5040818970690135,猫嘴健,好看,0,0,Sun Jun 02 14:05:58 +0800 2024
5040818962304326,是流心耶-,玲姐已经next level,0,0,Sun Jun 02 14:05:57 +0800 2024
5040818620468897,ModestManJ,这是不是我想买的那个车品牌？,0,0,Sun Jun 02 14:04:36 +0800 2024
5040818240884044,你少在这发疯,不好看 我不喜欢,1,0,Sun Jun 02 14:03:05 +0800 2024
5040818132354236,方里荒张,@一位脑洞很大的市民 图二惊到我 好瘦！,0,0,Sun Jun 02 14:02:39 +0800 2024
5040817825910433,Carfield_max,我的天，太飒了,0,0,Sun Jun 02 14:01:26 +0800 2024
5040817549348118,M_魔法祺遇记,#贾玲prada# 好美好美好飒好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美好美,0,0,Sun Jun 02 14:00:20 +0800 2024
5040817292973988,糖糖爱蔻蔻,我现在看到玲姐的名字还是惯性思维想到她以前的样子[允悲][允悲]春晚上的样子。姐已经翻篇啦,0,0,Sun Jun 02 13:59:19 +0800 2024
5040817227957074,腊么辣,好漂亮,0,0,Sun Jun 02 13:59:03 +0800 2024
5040817179724155,KipppAnggg,好酷,0,0,Sun Jun 02 13:58:52 +0800 2024
5040817014047706,阿童木傻瓜,没感觉哪里美[笑cry],0,0,Sun Jun 02 13:58:13 +0800 2024
5040816906569576,蚂蚱洞的旺哥,姐你真美！！！！,0,0,Sun Jun 02 13:57:47 +0800 2024
5040816882191434,Aries年年,好好看[哇],0,0,Sun Jun 02 13:57:41 +0800 2024
5040816793322660,小鹿在想什么呢,感觉贾玲像是换了一个人 也换了一种人生[赞],0,0,Sun Jun 02 13:57:20 +0800 2024
5040816604581855,M_魔法祺遇记,#贾玲prada# 太帅了啦,0,0,Sun Jun 02 13:56:35 +0800 2024
5040816548479992,奇凛uwu,姐，牛逼[赞],0,0,Sun Jun 02 13:56:22 +0800 2024
5040816488186406,四川省成都市天府新区刘正先,请帮转:#南开大学邢晓东滥用职权# 南开大学教职工邢晓东骚扰女生。     每年一月份学期末最后一个周末，南开大学物理学院河南籍教职工，邢晓东，都在宏达街23号泰达学院三楼饭店，以泰达物理年会的幌子组织公款吃喝，还要女学生去陪酒。      邢晓东出生于河南省孟津县农村，经常滥用职权,0,0,Sun Jun 02 13:56:06 +0800 2024
5040816475079963,时间与记忆-,她现在身材真好,0,0,Sun Jun 02 13:56:04 +0800 2024
5040816408497245,megueyholic,恭喜！！,0,0,Sun Jun 02 13:55:48 +0800 2024
5040816378876990,茶茶12_,评论区wsn又来显着你了？,0,0,Sun Jun 02 13:55:41 +0800 2024
5040816291319316,QQ菠萝派,好帅啊姐,0,0,Sun Jun 02 13:55:20 +0800 2024
5040816148192025,NeiNei奥,wow[爱慕],0,0,Sun Jun 02 13:54:46 +0800 2024
5040816122501218,宛衾,恭喜优秀的女导演贾玲！,0,0,Sun Jun 02 13:54:40 +0800 2024
5040816026026943,NeiNei奥,wow,0,0,Sun Jun 02 13:54:17 +0800 2024
5040815989325999,住在光年外,什么鬼,0,0,Sun Jun 02 13:54:07 +0800 2024
5040815854584327,Sunday_Luby,沉淀下来的美,0,0,Sun Jun 02 13:53:36 +0800 2024
5040815711977948,阿里嘎多喵桑_0,Prada 再接再厉，贾导厉害[哇],0,0,Sun Jun 02 13:53:02 +0800 2024
5040815611579472,曼曼卿远,全智玲！[嘻嘻][嘻嘻][嘻嘻][兔子][兔子][兔子],0,0,Sun Jun 02 13:52:38 +0800 2024
5040815610530126,梓萱星仪,转发微博,0,0,Sun Jun 02 13:52:38 +0800 2024
5040815472903174,DreamCatcher_墨墨力,让胖胖的贾玲代言Prada 才对Prada 刮目相看,0,0,Sun Jun 02 13:52:05 +0800 2024
5040815389543718,65只鱼,@65zhiyu,0,0,Sun Jun 02 13:51:45 +0800 2024
5040815368310579,你和目标,不好看 肥的好看,0,0,Sun Jun 02 13:51:40 +0800 2024
5040815214956404,遨游的鲨鱼空军,镇求酷[苦涩],0,0,Sun Jun 02 13:51:04 +0800 2024
5040815061602253,可怜的你心甘情愿当抹布,牛,0,0,Sun Jun 02 13:50:27 +0800 2024
5040815053210081,雪雪luckygirl,感觉不好看,0,0,Sun Jun 02 13:50:24 +0800 2024
5040814961460104,511053380_,很奇怪诶不适合,0,0,Sun Jun 02 13:50:03 +0800 2024
5040814799719370,大班导盲犬小Q,瘦了以后不知道贾玲心态怎么样，真怕她抑郁，毕竟相由心生，她现在给别人状态明显是不开心。,0,0,Sun Jun 02 13:49:25 +0800 2024
5040814756200813,金水木来123,恭喜恭喜哦[老师爱你],0,0,Sun Jun 02 13:49:13 +0800 2024
5040814742308925,特立独行的Neko啊,玲姐值得,0,0,Sun Jun 02 13:49:11 +0800 2024
5040814701413721,诚信小胖66,不知为何，总觉得我的贾玲不见了[泪],0,0,Sun Jun 02 13:49:01 +0800 2024
5040814568767791,毁天灭地小妖精,prada的代言,0,0,Sun Jun 02 13:48:29 +0800 2024
5040814562739164,杨楠学长,很正能量，强者的人生无限可能，弱者的人生处处设限。[加油],0,0,Sun Jun 02 13:48:27 +0800 2024
5040814343848382,13月40号,好好的一个品牌，被丑女拉低成地摊货的感觉了[笑cry],1,0,Sun Jun 02 13:47:35 +0800 2024
5040814153531947,我和我的呱呱,喜欢不起来 小品不搞笑 电影看不下去,0,0,Sun Jun 02 13:46:50 +0800 2024
5040814067816954,Uhani只只,很随性的感觉,0,0,Sun Jun 02 13:46:30 +0800 2024
5040814017484686,吕各-GE,姐太牛了,0,0,Sun Jun 02 13:46:18 +0800 2024
5040813834766622,北纬45度没有南风,只是觉得玲姐不再是以前的玲姐了,0,0,Sun Jun 02 13:45:35 +0800 2024
5040813740134463,宝boo_,@偷喝汽水Contance 乡村女企业家,0,0,Sun Jun 02 13:45:12 +0800 2024
5040813676954551,YANGHL0419,穿普拉达的女王~~~时尚女魔头~~[喵喵],0,0,Sun Jun 02 13:44:57 +0800 2024
5040813635275263,道道渽草莓,玲姐好厉害[爱你],0,0,Sun Jun 02 13:44:47 +0800 2024
5040813577601081,Harlow潞潞,优雅知性,0,0,Sun Jun 02 13:44:32 +0800 2024
5040813455445939,篮中小柚子,好看,0,0,Sun Jun 02 13:44:04 +0800 2024
5040813447577988,芋头甜星星,贾玲真的活出了女性力量[泪],0,0,Sun Jun 02 13:44:01 +0800 2024
5040813408521477,欧了橘,恭喜贾玲导演[送花花][送花花][送花花]太棒了,0,0,Sun Jun 02 13:43:53 +0800 2024
